Node, 40, Inst_Other, 31, "  %1 = load double, double* @get_a.a, align 8, !dbg !23", 75, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 40, -1
Node, 41, Inst_Other, 32, "  %2 = fadd double %1, 1.000000e+00, !dbg !23", 75, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 40, -1
Node, 42, Inst_Other, 33, "  store double %2, double* @get_a.a, align 8, !dbg !23", 75, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 40, -1
Node, 43, Inst_Other, 34, "  %3 = load double, double* @get_a.a, align 8, !dbg !24", 75, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 41, -1
Node, 44, Inst_Other, 39, "  %1 = load double, double* @get_b.b, align 8, !dbg !23", 76, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 50, -1
Node, 45, Inst_Other, 41, "  %3 = fadd double %2, %1, !dbg !24", 76, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 50, -1
Node, 46, Inst_Other, 42, "  store double %3, double* @get_b.b, align 8, !dbg !24", 76, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 50, -1
Node, 47, Inst_Other, 43, "  %4 = load double, double* @get_b.b, align 8, !dbg !25", 76, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 51, -1
Node, 48, Inst_Other, 48, "  %1 = alloca double, align 8", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 39, -1
Node, 49, Inst_Other, 49, "  %2 = alloca double, align 8", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 27, -1
Node, 50, Inst_Other, 50, "  %3 = alloca double, align 8", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 70, -1
Node, 51, Inst_Other, 51, "  %4 = alloca i32, align 4", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 0, -1
Node, 52, Inst_Other, 55, "  %5 = bitcast double* %3 to i8*, !dbg !33", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 59, -1
Node, 53, Inst_Other, 58, "  store i32 0, i32* %4, align 4, !dbg !36", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 62, -1
Node, 54, Inst_Other, 60, "  %7 = load i32, i32* %4, align 4, !dbg !38", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 62, -1
Node, 55, Inst_Other, 61, "  %8 = icmp slt i32 %7, 10, !dbg !40", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 62, -1
Node, 56, Inst_Other, 64, "  store double %10, double* %1, align 8, !dbg !44", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 63, -1
Node, 57, Inst_Other, 66, "  store double %11, double* %2, align 8, !dbg !46", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 64, -1
Node, 58, Inst_Other, 67, "  %12 = load double, double* %1, align 8, !dbg !47", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 65, -1
Node, 59, Inst_Other, 68, "  %13 = load double, double* %2, align 8, !dbg !48", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 65, -1
Node, 60, Inst_Other, 70, "  store double %14, double* %3, align 8, !dbg !50", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 65, -1
Node, 61, Inst_Other, 71, "  %15 = load double, double* %3, align 8, !dbg !51", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 66, -1
Node, 62, Inst_Other, 74, "  %18 = load i32, i32* %4, align 4, !dbg !54", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 62, -1
Node, 63, Inst_Other, 75, "  %19 = add nsw i32 %18, 1, !dbg !54", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 62, -1
Node, 64, Inst_Other, 76, "  store i32 %19, i32* %4, align 4, !dbg !54", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 62, -1
Node, 65, Inst_Other, 82, "  %3 = alloca i32, align 4", 78, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 0, -1
Node, 66, Inst_Other, 83, "  %4 = alloca i32, align 4", 78, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 5, -1
Node, 67, Inst_Other, 84, "  %5 = alloca i8**, align 8", 78, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 20, -1
Node, 68, Inst_Other, 85, "  store i32 0, i32* %3, align 4", 78, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 59, -1
Node, 69, Inst_Other, 86, "  store i32 %0, i32* %4, align 4", 78, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 23, -1
Node, 70, Inst_Other, 88, "  store i8** %1, i8*** %5, align 8", 78, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 0, -1
Node, 71, VarNode_StaticFunction, 1, "@calc_ewma.c = internal global double 0.000000e+00, align 8, !dbg !0", 0, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 25, -1
Node, 72, VarNode_StaticFunction, 2, "@get_a.a = internal global double 0.000000e+00, align 8, !dbg !11", 0, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 37, -1
Node, 73, VarNode_StaticFunction, 3, "@get_b.b = internal global double 1.000000e+00, align 8, !dbg !16", 0, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 47, -1
Node, 74, FunctionEntry, 4, "; Function Attrs: noinline nounwind optnone uwtable
define dso_local double @calc_ewma(double %0, double %1) #0 !dbg !2 {
  %3 = alloca double, align 8
  %4 = alloca double, align 8
  %5 = alloca double, align 8
  store double %0, double* %3, align 8
  call void @llvm.dbg.declare(metadata double* %3, metadata !23, metadata !DIExpression()), !dbg !24
  store double %1, double* %4, align 8
  call void @llvm.dbg.declare(metadata double* %4, metadata !25, metadata !DIExpression()), !dbg !26
  call void @llvm.dbg.declare(metadata double* %5, metadata !27, metadata !DIExpression()), !dbg !29
  store double 2.500000e-01, double* %5, align 8, !dbg !29
  %6 = load double, double* %3, align 8, !dbg !30
  %7 = load double, double* %4, align 8, !dbg !31
  %8 = fadd double %6, %7, !dbg !32
  %9 = fmul double 2.500000e-01, %8, !dbg !33
  %10 = load double, double* @calc_ewma.c, align 8, !dbg !34
  %11 = fmul double 7.500000e-01, %10, !dbg !35
  %12 = fadd double %9, %11, !dbg !36
  store double %12, double* @calc_ewma.c, align 8, !dbg !37
  %13 = load double, double* @calc_ewma.c, align 8, !dbg !38
  ret double %13, !dbg !39
}
", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 23, -1
Node, 75, FunctionEntry, 30, "; Function Attrs: noinline nounwind optnone uwtable
define dso_local double @get_a() #0 !dbg !13 {
  %1 = load double, double* @get_a.a, align 8, !dbg !40
  %2 = fadd double %1, 1.000000e+00, !dbg !40
  store double %2, double* @get_a.a, align 8, !dbg !40
  %3 = load double, double* @get_a.a, align 8, !dbg !41
  ret double %3, !dbg !42
}
", 75, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 32, -1
